#市场(上海:1 深圳:2),证券代码,买卖方向(买:1 卖:2),信号价格(实际价格*10000 信号价格为0以市价卖出),买卖价格(实际价格*10000),委托数量类型(0:数量 1:资金),委托金额/委托数量,买一撤单率(0表示不控制万分比),卖一未成交量(-1表示不控制),买一封单金额达到买入(万元),买一封单金额不足撤单(万元,-1不控制),是否可以交易(0允许交易 1不允许),标志(用于区分不同的策略)
1,600266,2,-1,-1,0,200,0,0,100,-1,0,0
1,688578,2,-1,-1,0,1200,0,0,100,-1,0,0
1,600557,2,-1,-1,0,1200,0,0,100,-1,0,0
1,600066,2,-1,-1,0,1200,0,0,100,-1,0,0
