#市场(上海:1 深圳:2),证券代码,买卖方向(买:1 卖:2),最低涨幅(涨幅*10000),最高涨幅(涨幅*10000),委托数量类型(0:数量 1:资金),委托金额/委托数量,涨速(一分钟涨速*10000),外盘与流通盘比例万分比(0 不控制),1分钟成交金额(万元),3分钟成交金额(万元,-1不控制),是否可以交易(0允许交易 1不允许),类型标识(0普通抢板 1低吸买入 2半路买入),开盘涨幅(小于-2000不控制),涨停卖出挂单数量/昨日倍数,涨停卖出挂单数量/前5分钟倍数,封板后1分钟成交量撤单,封板后连续2分钟成交量撤单
1,113052,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113021,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113044,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113050,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110079,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113056,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113065,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110083,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113062,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113055,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113037,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110088,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113066,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110093,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110087,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110095,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110092,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113054,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110047,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113058,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113632,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110086,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110063,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113063,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110090,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113033,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118025,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
