#市场(上海:1 深圳:2),证券代码,买卖方向(买:1 卖:2),最低涨幅(涨幅*10000),最高涨幅(涨幅*10000),委托数量类型(0:数量 1:资金),委托金额/委托数量,涨速(一分钟涨速*10000),外盘与流通盘比例万分比(0 不控制),1分钟成交金额(万元),3分钟成交金额(万元,-1不控制),是否可以交易(0允许交易 1不允许),类型标识(0普通抢板 1低吸买入 2半路买入),开盘涨幅(小于-2000不控制),涨停卖出挂单数量/昨日倍数,涨停卖出挂单数量/前5分钟倍数,封板后1分钟成交量撤单,封板后连续2分钟成交量撤单
1,113044,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113576,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113667,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118021,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113588,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113627,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113577,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113672,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118045,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118015,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113537,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113524,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113678,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118030,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113602,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,111008,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,111016,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113663,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113594,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118043,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118004,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118027,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110068,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113634,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113643,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113656,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113066,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118011,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110055,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110058,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110091,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110060,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113660,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118018,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113680,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113646,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118009,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113651,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118025,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113565,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113632,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113504,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113636,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110067,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113584,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113575,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118003,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113610,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113534,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118012,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118039,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113640,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118007,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118037,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113644,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,118016,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113675,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113046,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113561,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,113597,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
1,110062,1,300,800,0,10,180,0,1000,5000,0,2,-2500,0,0,0,0
